year,score,votes,budget,gross,runtime,PG,PG-13,R,Action,Adventure,Comedy,Crime,Drama,Horror
2011,6.5,348000.0,35000000.0,149542245.0,109.0,0,0,1,0,0,1,0,0,0
2011,6.0,163000.0,75000000.0,226904017.0,110.0,0,0,1,1,0,0,0,0,0
2011,7.7,657000.0,160000000.0,352616690.0,131.0,0,1,0,1,0,0,0,0,0
2011,6.7,290000.0,60000000.0,136515867.0,106.0,0,1,0,0,0,0,0,1,0
2011,5.6,196000.0,20000000.0,216197492.0,92.0,0,0,1,0,0,1,0,0,0
2011,6.7,379000.0,40000000.0,173930596.0,109.0,0,1,0,1,0,0,0,0,0
2011,7.0,143000.0,15000000.0,59389433.0,107.0,0,1,0,0,0,0,0,1,0
2011,6.1,131000.0,40000000.0,97231420.0,111.0,0,0,1,0,0,0,0,0,1
2011,7.4,466000.0,145000000.0,694713380.0,132.0,0,1,0,1,0,0,0,0,0
2011,7.5,142000.0,7000000.0,9232318.0,112.0,0,0,1,0,0,0,0,1,0
2011,6.8,253000.0,30000000.0,135710029.0,113.0,0,1,0,1,0,0,0,0,0
2011,6.2,390000.0,195000000.0,1123794079.0,154.0,0,1,0,1,0,0,0,0,0
2011,6.0,211000.0,163000000.0,174822325.0,119.0,0,1,0,1,0,0,0,0,0
2011,7.1,192000.0,20000000.0,81529126.0,122.0,0,0,1,0,0,0,0,1,0
2011,4.9,228000.0,110000000.0,712205856.0,117.0,0,1,0,0,1,0,0,0,0
2011,5.2,96000.0,90000000.0,63523283.0,113.0,0,0,1,1,0,0,0,0,0
2011,7.2,172000.0,7400000.0,17039814.0,135.0,0,0,1,0,0,0,0,1,0
2011,7.5,495000.0,32000000.0,147332697.0,93.0,0,1,0,1,0,0,0,0,0
2011,7.0,306000.0,110000000.0,299268508.0,127.0,0,1,0,1,0,0,0,0,0
2011,6.8,428000.0,35000000.0,209838559.0,98.0,0,0,1,0,0,1,0,0,0
2011,7.6,143000.0,20000000.0,33750478.0,120.0,0,0,1,0,0,0,0,1,0
2011,7.5,429000.0,125000000.0,543848418.0,129.0,0,1,0,1,0,0,0,0,0
2011,5.7,105000.0,75000000.0,132274484.0,110.0,0,1,0,1,0,0,0,0,0
2011,6.2,137000.0,75000000.0,152930623.0,104.0,0,1,0,1,0,0,0,0,0
2011,7.0,240000.0,40000000.0,97984015.0,104.0,0,0,1,0,1,0,0,0,0
2011,7.1,138000.0,50000000.0,120081841.0,124.0,1,0,0,0,0,1,0,0,0
2011,7.5,504000.0,93000000.0,481800873.0,105.0,0,1,0,1,0,0,0,0,0
2011,5.5,99000.0,49900000.0,28013733.0,102.0,0,0,1,0,1,0,0,0,0
2011,7.3,221000.0,40000000.0,86752352.0,118.0,0,0,1,0,0,0,1,0,0
2011,6.4,97000.0,40000000.0,71508440.0,108.0,0,1,0,1,0,0,0,0,0
2011,6.1,65000.0,30000000.0,75055070.0,98.0,0,1,0,0,0,1,0,0,0
2011,5.1,78000.0,35000000.0,82087155.0,106.0,0,1,0,1,0,0,0,0,0
2011,8.3,227000.0,500000.0,22926076.0,123.0,0,1,0,0,0,0,0,1,0
2011,7.5,310000.0,150000000.0,185770310.0,126.0,1,0,0,0,0,0,0,1,0
2011,6.1,25000.0,20000000.0,285984.0,100.0,0,1,0,0,0,1,0,0,0
2011,6.8,171000.0,32000000.0,58409247.0,139.0,0,1,0,0,0,0,0,1,0
2011,6.2,15000.0,20000000.0,3143514.0,98.0,0,0,1,0,0,0,0,1,0
2011,7.3,83000.0,20000000.0,34710627.0,120.0,0,1,0,0,0,0,0,1,0
2011,7.2,150000.0,66000000.0,177584879.0,146.0,0,1,0,1,0,0,0,0,0
2011,6.3,172000.0,52000000.0,75450437.0,112.0,0,0,1,0,0,1,0,0,0
2011,7.6,195000.0,1100000.0,9148519.0,101.0,0,0,1,1,0,0,0,0,0
2011,7.1,121000.0,3500000.0,19504039.0,107.0,0,0,1,0,0,0,0,1,0
2011,6.9,50000.0,20000000.0,4778439.0,102.0,0,0,1,0,0,0,0,1,0
2011,6.8,193000.0,30000000.0,63782078.0,111.0,0,1,0,1,0,0,0,0,0
2011,7.6,320000.0,8000000.0,41097853.0,100.0,0,0,1,0,0,1,0,0,0
2011,7.3,235000.0,20000000.0,177243185.0,115.0,0,0,1,0,0,1,0,0,0
2011,4.9,59000.0,30000000.0,64626786.0,89.0,0,1,0,1,0,0,0,0,0
2011,5.8,109000.0,40000000.0,157887643.0,92.0,0,0,1,1,0,0,0,0,0
2011,6.1,230000.0,60000000.0,149878437.0,111.0,0,1,0,1,0,0,0,0,0
2011,5.9,47000.0,24000000.0,63543328.0,113.0,0,1,0,0,0,1,0,0,0
2011,6.6,92000.0,1000000.0,26895481.0,95.0,0,0,1,0,0,0,0,0,1
2011,6.7,38000.0,20000000.0,1680778.0,100.0,0,0,1,0,1,0,0,0,0
2011,6.2,124000.0,38000000.0,31505287.0,103.0,0,0,1,0,0,0,0,0,1
2011,5.4,96000.0,50000000.0,40909909.0,104.0,0,0,1,1,0,0,0,0,0
2011,3.3,80000.0,79000000.0,149673788.0,91.0,1,0,0,0,0,1,0,0,0
2011,5.2,59000.0,80000000.0,169852759.0,102.0,1,0,0,0,0,1,0,0,0
2011,6.4,472000.0,80000000.0,586764305.0,102.0,0,0,1,0,0,1,0,0,0
2011,5.8,121000.0,36000000.0,86157237.0,105.0,0,0,1,0,0,1,0,0,0
2011,7.3,92000.0,10000000.0,136836272.0,124.0,0,1,0,0,0,1,0,0,0
2011,6.8,244000.0,25000000.0,79781695.0,117.0,0,0,1,1,0,0,0,0,0
2011,5.7,69000.0,25000000.0,34942188.0,81.0,0,0,1,0,0,1,0,0,0
2011,6.3,52000.0,23000000.0,7550073.0,97.0,0,0,1,0,0,1,0,0,0
2011,6.6,154000.0,40000000.0,76130093.0,93.0,0,0,1,1,0,0,0,0,0
2011,4.3,113000.0,57000000.0,132563930.0,96.0,0,1,0,1,0,0,0,0,0
2011,5.7,176000.0,70000000.0,211819354.0,116.0,0,1,0,1,0,0,0,0,0
2011,5.8,157000.0,120000000.0,227817248.0,119.0,0,1,0,1,0,0,0,0,0
2011,6.4,126000.0,70000000.0,57084522.0,116.0,0,0,1,1,0,0,0,0,0
2011,4.0,25000.0,25000000.0,41363927.0,90.0,0,1,0,0,0,0,0,0,1
2011,6.0,64000.0,50000000.0,39984400.0,84.0,0,1,0,0,0,0,0,1,0
2011,5.8,85000.0,23000000.0,34513760.0,93.0,0,0,1,1,0,0,0,0,0
2011,7.1,89000.0,45000000.0,165184237.0,103.0,1,0,0,0,1,0,0,0,0
2011,7.1,218000.0,12500000.0,76338111.0,101.0,0,0,1,0,0,0,0,1,0
2011,6.4,101000.0,30000000.0,41002607.0,106.0,0,0,1,0,0,1,0,0,0
2011,7.9,234000.0,15000000.0,133432856.0,100.0,0,1,0,0,0,1,0,0,0
2011,6.9,113000.0,38000000.0,117094902.0,120.0,0,1,0,0,0,0,0,1,0
2011,5.9,59000.0,35000000.0,65100369.0,112.0,0,1,0,0,0,1,0,0,0
2011,5.7,117000.0,60000000.0,78309505.0,87.0,0,1,0,1,0,0,0,0,0
2011,6.3,123000.0,45000000.0,160078586.0,101.0,1,0,0,1,0,0,0,0,0
2011,6.7,80000.0,20000000.0,88823111.0,97.0,0,0,1,0,0,1,0,0,0
2011,3.2,12000.0,10000000.0,2530394.0,97.0,0,0,1,0,0,1,0,0,0
2011,7.2,122000.0,25000000.0,30722632.0,80.0,0,0,1,0,0,1,0,0,0
2011,6.7,102000.0,13000000.0,6206022.0,88.0,0,0,1,1,0,0,0,0,0
2011,7.3,83000.0,6000000.0,19561904.0,96.0,0,0,1,0,0,1,0,0,0
2011,6.3,82000.0,12000000.0,22939027.0,94.0,0,0,1,0,0,1,0,0,0
2011,6.9,93000.0,100000.0,1938783.0,92.0,0,1,0,0,0,0,0,1,0
2011,7.1,58000.0,20000000.0,933352.0,92.0,0,0,1,0,0,0,0,1,0
2011,6.7,60000.0,250000.0,3852409.0,86.0,0,1,0,0,0,0,0,1,0
2011,6.1,74000.0,20000000.0,30426096.0,106.0,0,0,1,0,0,1,0,0,0
2011,5.6,76000.0,17000000.0,43202283.0,86.0,0,1,0,0,0,0,0,1,0
2011,6.6,57000.0,20000000.0,1892130.0,83.0,0,1,0,0,0,0,0,1,0
2011,6.7,33000.0,20000000.0,11928909.0,118.0,0,0,1,0,1,0,0,0,0
2011,6.2,21000.0,20000000.0,175706.0,90.0,0,0,1,0,0,1,0,0,0
2011,5.4,91000.0,40000000.0,91627228.0,95.0,0,1,0,1,0,0,0,0,0
2011,5.3,22000.0,2000000.0,16527747.0,86.0,0,0,1,0,0,0,0,1,0
2011,6.2,67000.0,25000000.0,37989684.0,114.0,0,1,0,1,0,0,0,0,0
2011,6.2,100000.0,45000000.0,30134958.0,119.0,0,0,1,0,0,1,0,0,0
2011,5.8,36000.0,3000000.0,145676.0,112.0,0,0,1,0,0,0,0,1,0
2011,4.8,37000.0,16000000.0,40492652.0,91.0,0,1,0,0,0,0,0,1,0
2011,6.8,63000.0,20000000.0,34564651.0,107.0,0,1,0,0,0,1,0,0,0
2011,5.8,42000.0,20000000.0,39782683.0,109.0,1,0,0,0,1,0,0,0,0
2011,6.0,93000.0,37000000.0,96560591.0,114.0,0,1,0,0,0,0,0,1,0
2011,5.7,83000.0,56000000.0,142044638.0,118.0,0,1,0,0,0,1,0,0,0
2011,6.6,21000.0,135000.0,424088.0,85.0,0,0,1,0,0,0,0,1,0
2011,6.3,12000.0,15000000.0,2042203.0,119.0,0,0,1,0,0,0,0,1,0
2011,6.8,85000.0,20000000.0,6985158.0,92.0,0,0,1,0,0,1,0,0,0
2011,6.9,99000.0,40000000.0,55247881.0,129.0,0,1,0,0,1,0,0,0,0
2011,6.4,85000.0,5000000.0,25804448.0,90.0,0,0,1,0,0,1,0,0,0
2011,6.2,16000.0,20000000.0,4396975.0,110.0,0,0,1,0,0,0,0,1,0
2011,5.9,54000.0,30000000.0,108609310.0,108.0,0,0,1,1,0,0,0,0,0
2011,6.2,43000.0,41000000.0,8179416.0,100.0,1,0,0,0,0,1,0,0,0
2011,7.5,99000.0,20000000.0,18962444.0,96.0,0,0,1,1,0,0,0,0,0
2011,5.8,33000.0,25000000.0,11168712.0,110.0,0,0,1,1,0,0,0,0,0
2011,6.2,63000.0,4000000.0,1874460.0,88.0,0,0,1,1,0,0,0,0,0
2011,5.3,42000.0,35000000.0,10117966.0,91.0,0,0,1,0,0,0,1,0,0
2011,6.8,64000.0,30000000.0,3338690.0,129.0,0,0,1,1,0,0,0,0,0
2011,6.1,96000.0,28000000.0,40662632.0,83.0,0,0,1,1,0,0,0,0,0
2011,6.7,27000.0,125000.0,3242802.0,90.0,0,0,1,0,0,1,0,0,0
2011,6.0,91000.0,55000000.0,187361754.0,94.0,1,0,0,0,0,1,0,0,0
2011,5.7,19000.0,20000000.0,1271319.0,105.0,0,0,1,0,0,0,1,0,0
2011,6.6,28000.0,20000000.0,4965950.0,116.0,0,0,1,0,0,1,0,0,0
2011,6.1,22000.0,20000000.0,1378947.0,95.0,0,0,1,0,0,1,0,0,0
2011,6.4,18000.0,20000000.0,3424648.0,109.0,0,0,1,1,0,0,0,0,0
2011,7.0,20000.0,2000000.0,35185884.0,129.0,0,1,0,0,0,0,0,1,0
2011,7.6,51000.0,94000000.0,2855644.0,146.0,0,0,1,0,0,0,0,1,0
2011,5.2,54000.0,5000000.0,26236153.0,86.0,0,1,0,0,0,0,0,0,1
2011,6.9,40000.0,30000000.0,15395087.0,130.0,0,1,0,0,0,0,0,1,0
2011,5.6,13000.0,20000000.0,4627375.0,97.0,0,1,0,0,0,0,0,1,0
2011,6.1,31000.0,20000000.0,2435325.0,123.0,0,0,1,0,0,0,0,1,0
2011,5.8,1900.0,20000000.0,2037.0,92.0,0,0,1,0,0,0,0,1,0
2011,6.6,48000.0,21000000.0,7294800.0,91.0,0,1,0,0,0,0,0,1,0
2011,6.7,5200.0,20000000.0,3102666.0,105.0,0,0,1,1,0,0,0,0,0
2011,7.1,53000.0,20000000.0,11789613.0,106.0,0,0,1,0,0,1,0,0,0
2011,4.4,26000.0,32000000.0,82686066.0,107.0,0,1,0,1,0,0,0,0,0
2011,5.3,53000.0,70000000.0,69721966.0,111.0,0,1,0,0,0,1,0,0,0
2011,6.8,23000.0,37000000.0,95943453.0,113.0,1,0,0,0,0,0,0,1,0
2012,8.0,1300000.0,220000000.0,1518815515.0,143.0,0,1,0,1,0,0,0,0,0
2012,8.4,1400000.0,100000000.0,426074373.0,165.0,0,0,1,0,0,0,0,1,0
2012,7.8,773000.0,180000000.0,1017003568.0,169.0,0,1,0,0,1,0,0,0,0
2012,7.2,862000.0,78000000.0,694394724.0,142.0,0,1,0,1,0,0,0,0,0
2012,8.4,1600000.0,250000000.0,1081142612.0,164.0,0,1,0,1,0,0,0,0,0
2012,7.1,285000.0,17000000.0,115350426.0,112.0,0,1,0,0,0,1,0,0,0
2012,6.2,132000.0,35000000.0,88215156.0,134.0,0,0,1,0,0,1,0,0,0
2012,8.3,297000.0,3800000.0,15843274.0,115.0,0,0,1,0,0,0,0,1,0
2012,7.0,578000.0,130000000.0,403354469.0,124.0,0,0,1,0,1,0,0,0,0
2012,7.8,327000.0,16000000.0,68264022.0,94.0,0,1,0,0,0,1,0,0,0
2012,7.6,208000.0,45000000.0,198087212.0,114.0,0,1,0,0,0,0,0,1,0
2012,5.5,236000.0,120000000.0,829747654.0,115.0,0,1,0,0,1,0,0,0,0
2012,7.0,317000.0,60000000.0,218340595.0,130.0,0,1,0,1,0,0,0,0,0
2012,7.4,280000.0,40000000.0,132820716.0,157.0,0,0,1,0,0,0,0,1,0
2012,7.4,349000.0,102000000.0,130482868.0,172.0,0,0,1,1,0,0,0,0,0
2012,7.7,642000.0,200000000.0,1108569499.0,143.0,0,1,0,1,0,0,0,0,0
2012,7.9,475000.0,13000000.0,33384127.0,103.0,0,1,0,0,0,0,0,1,0
2012,6.9,571000.0,230000000.0,757930663.0,136.0,0,1,0,1,0,0,0,0,0
2012,7.6,315000.0,61000000.0,441809770.0,158.0,0,1,0,0,0,0,0,1,0
2012,7.7,675000.0,21000000.0,236412453.0,122.0,0,0,1,0,0,1,0,0,0
2012,6.1,278000.0,170000000.0,396592829.0,127.0,0,1,0,1,0,0,0,0,0
2012,7.2,160000.0,32000000.0,28258060.0,138.0,0,0,1,0,0,0,0,1,0
2012,7.4,545000.0,30000000.0,176506819.0,113.0,0,0,1,1,0,0,0,0,0
2012,6.2,137000.0,15000000.0,37930465.0,97.0,0,0,1,0,0,0,1,0,0
2012,7.3,334000.0,31000000.0,161772375.0,138.0,0,0,1,0,0,0,0,1,0
2012,7.2,521000.0,42000000.0,201585328.0,109.0,0,0,1,1,0,0,0,0,0
2012,6.9,580000.0,50000000.0,549368315.0,106.0,0,0,1,0,0,1,0,0,0
2012,6.8,229000.0,3000000.0,82515113.0,110.0,0,0,1,0,0,0,0,0,1
2012,6.3,179000.0,65000000.0,156491279.0,103.0,0,1,0,1,0,0,0,0,0
2012,5.5,94000.0,70000000.0,57719093.0,116.0,0,0,1,0,0,1,0,0,0
2012,7.3,253000.0,15000000.0,47052899.0,140.0,0,0,1,0,0,0,1,0,0
2012,7.1,260000.0,50000000.0,41037742.0,95.0,0,0,1,1,0,0,0,0,0
2012,6.2,252000.0,150000000.0,245527149.0,113.0,0,1,0,0,0,1,0,0,0
2012,6.6,260000.0,250000000.0,284139100.0,132.0,0,1,0,1,0,0,0,0,0
2012,5.8,240000.0,209000000.0,303025485.0,131.0,0,1,0,1,0,0,0,0,0
2012,6.1,134000.0,7000000.0,167739961.0,110.0,0,0,1,0,0,1,0,0,0
2012,7.3,232000.0,26000000.0,55404207.0,116.0,0,0,1,0,0,0,1,0,0
2012,5.3,138000.0,5000000.0,32170399.0,94.0,0,0,1,0,0,0,1,0,0
2012,6.3,148000.0,70000000.0,160112671.0,88.0,0,0,1,1,0,0,0,0,0
2012,3.7,41000.0,5000000.0,8518634.0,83.0,0,0,1,0,0,1,0,0,0
2012,6.7,211000.0,85000000.0,208076205.0,115.0,0,0,1,1,0,0,0,0,0
2012,6.7,109000.0,10000000.0,11681781.0,101.0,0,0,1,0,1,0,0,0,0
2012,6.6,290000.0,125000000.0,276144750.0,135.0,0,1,0,1,0,0,0,0,0
2012,5.9,151000.0,69000000.0,116471580.0,105.0,0,0,1,1,0,0,0,0,0
2012,6.2,244000.0,125000000.0,198467168.0,118.0,0,1,0,1,0,0,0,0,0
2012,6.6,193000.0,12000000.0,102731865.0,88.0,0,0,1,0,0,1,0,0,0
2012,6.7,206000.0,50000000.0,234989584.0,113.0,0,0,1,0,0,1,0,0,0
2012,5.6,74000.0,20000000.0,23812816.0,98.0,0,0,1,0,0,1,0,0,0
2012,6.5,126000.0,45000000.0,82966152.0,131.0,0,0,1,0,0,0,1,0,0
2012,7.9,594000.0,120000000.0,609016565.0,127.0,1,0,0,0,1,0,0,0,0
2012,6.6,95000.0,40600000.0,68929150.0,129.0,0,0,1,0,0,0,0,1,0
2012,5.4,136000.0,65000000.0,240159255.0,95.0,0,0,1,1,0,0,0,0,0
2012,6.8,342000.0,225000000.0,624026776.0,106.0,0,1,0,1,0,0,0,0,0
2012,5.8,96000.0,79000000.0,335260290.0,94.0,1,0,0,1,0,0,0,0,0
2012,7.2,246000.0,15000000.0,32226382.0,110.0,0,0,1,0,0,1,0,0,0
2012,5.9,75000.0,75000000.0,59418613.0,123.0,0,1,0,0,0,1,0,0,0
2012,6.4,286000.0,65000000.0,179379533.0,83.0,0,0,1,0,0,1,0,0,0
2012,5.7,123000.0,68000000.0,68267862.0,102.0,0,0,1,0,0,1,0,0,0
2012,6.6,296000.0,100000000.0,314975955.0,103.0,0,0,1,1,0,0,0,0,0
2012,7.0,122000.0,750000.0,4424699.0,86.0,0,0,1,0,0,1,0,0,0
2012,7.0,243000.0,12000000.0,126636097.0,84.0,0,1,0,0,1,0,0,0,0
2012,5.4,74000.0,65000000.0,50950296.0,93.0,0,1,0,1,0,0,0,0,0
2012,7.6,233000.0,7000000.0,55078146.0,109.0,0,0,1,1,0,0,0,0,0
2012,5.7,184000.0,150000000.0,301970083.0,99.0,0,1,0,1,0,0,0,0,0
2012,7.4,172000.0,10000000.0,32613173.0,130.0,0,1,0,0,0,0,0,1,0
2012,6.6,147000.0,42000000.0,47636031.0,102.0,0,1,0,1,0,0,0,0,0
2012,6.5,103000.0,25000000.0,99357138.0,101.0,0,1,0,0,0,0,0,1,0
2012,6.5,42000.0,20000000.0,828284.0,118.0,0,0,1,0,0,0,0,1,0
2012,7.5,78000.0,20000000.0,9058065.0,86.0,0,0,1,0,0,1,0,0,0
2012,6.2,96000.0,30000000.0,54169363.0,124.0,0,0,1,0,0,1,0,0,0
2012,5.6,74000.0,10000000.0,44287131.0,101.0,0,1,0,0,0,0,0,1,0
2012,6.4,177000.0,17000000.0,128955898.0,95.0,0,1,0,0,0,0,0,1,0
2012,5.1,30000.0,30000000.0,54819301.0,92.0,1,0,0,0,0,1,0,0,0
2012,6.5,45000.0,12000000.0,96070507.0,122.0,0,1,0,0,0,1,0,0,0
2012,6.8,187000.0,30000000.0,196114570.0,104.0,0,1,0,0,0,0,0,1,0
2012,6.3,294000.0,45000000.0,376152455.0,92.0,0,1,0,1,0,0,0,0,0
2012,6.4,33000.0,270000.0,592116.0,90.0,0,0,1,0,0,0,1,0,0
2012,7.5,65000.0,20000000.0,25807712.0,120.0,0,0,1,0,0,0,0,1,0
2012,6.4,32000.0,2000000.0,20014680.0,125.0,0,0,1,0,0,0,0,1,0
2012,6.1,35000.0,2000000.0,16816647.0,100.0,0,0,1,1,0,0,0,0,0
2012,6.5,67000.0,12000000.0,82499399.0,110.0,0,0,1,1,0,0,0,0,0
2012,5.3,22000.0,20000000.0,713616.0,102.0,0,0,1,0,1,0,0,0,0
2012,6.1,40000.0,25000000.0,9617377.0,124.0,0,0,1,0,1,0,0,0,0
2012,5.7,48000.0,45000000.0,21947209.0,92.0,0,0,1,1,0,0,0,0,0
2012,4.4,54000.0,11000000.0,10578643.0,97.0,0,1,0,0,0,1,0,0,0
2012,5.9,43000.0,20000000.0,19767535.0,94.0,0,1,0,1,0,0,0,0,0
2012,6.8,68000.0,2000000.0,92654.0,95.0,0,1,0,0,0,1,0,0,0
2012,5.8,58000.0,20000000.0,1944287.0,116.0,0,0,1,0,0,0,0,0,1
2012,6.0,20000.0,2900000.0,1048704.0,86.0,0,0,1,0,0,0,0,0,1
2012,5.6,85000.0,85000000.0,183018522.0,106.0,1,0,0,0,1,0,0,0,0
2012,4.8,10000.0,2500000.0,8315.0,98.0,0,0,1,0,0,0,0,1,0
2012,5.2,28000.0,1500000.0,1544989.0,101.0,0,0,1,0,0,0,0,0,1
2012,6.4,55000.0,33000000.0,140470746.0,99.0,0,1,0,0,0,0,0,1,0
2012,7.2,97000.0,8000000.0,9368803.0,104.0,0,0,1,0,0,1,0,0,0
2012,7.2,85000.0,20000000.0,977671.0,97.0,0,0,1,0,0,1,0,0,0
2012,5.8,37000.0,12500000.0,3783865.0,107.0,0,0,1,0,0,0,1,0,0
2012,5.9,58000.0,14000000.0,85446075.0,92.0,0,1,0,0,0,0,0,0,1
2012,5.0,61000.0,20000000.0,55362705.0,95.0,0,0,1,1,0,0,0,0,0
2012,6.5,106000.0,30000000.0,41564670.0,94.0,0,0,1,1,0,0,0,0,0
2012,6.4,15000.0,900000.0,245027.0,101.0,0,0,1,0,0,1,0,0,0
2012,5.2,33000.0,35000000.0,34618867.0,101.0,0,1,0,1,0,0,0,0,0
2012,7.9,95000.0,8900000.0,29664140.0,127.0,0,1,0,0,0,0,0,1,0
2012,5.7,71000.0,40000000.0,84384002.0,110.0,0,1,0,0,0,1,0,0,0
2012,6.8,61000.0,30000000.0,48963137.0,111.0,0,1,0,0,0,0,0,1,0
2012,6.4,87000.0,42000000.0,73100172.0,105.0,1,0,0,1,0,0,0,0,0
2012,6.1,47000.0,7500000.0,9929706.0,82.0,0,0,1,0,0,0,0,0,1
2012,6.4,37000.0,20000000.0,141951.0,99.0,0,0,1,0,0,1,0,0,0
2012,6.3,86000.0,20000000.0,73244881.0,112.0,0,0,1,0,0,1,0,0,0
2012,6.7,9800.0,20000000.0,7396.0,94.0,0,1,0,0,0,1,0,0,0
2012,6.4,119000.0,25000000.0,96262212.0,109.0,0,0,1,1,0,0,0,0,0
2012,6.2,59000.0,20000000.0,14107313.0,114.0,0,0,1,0,0,0,0,1,0
2012,6.6,51000.0,12000000.0,35485056.0,107.0,0,0,1,0,0,0,0,1,0
2012,5.4,61000.0,15000000.0,20546518.0,95.0,0,0,1,1,0,0,0,0,0
2012,5.1,45000.0,20500000.0,7029095.0,109.0,0,0,1,0,0,0,1,0,0
2012,6.1,126000.0,95000000.0,104907746.0,85.0,0,0,1,0,0,1,0,0,0
2012,5.7,36000.0,40000000.0,41863726.0,95.0,0,1,0,0,0,1,0,0,0
2012,6.5,54000.0,15000000.0,5072654.0,95.0,0,0,1,0,0,1,0,0,0
2012,6.3,39000.0,12000000.0,1946254.0,95.0,0,0,1,0,0,0,1,0,0
2012,5.7,26000.0,20000000.0,1581252.0,84.0,0,0,1,0,0,0,0,0,1
2012,7.0,76000.0,6000000.0,15950164.0,102.0,0,1,0,0,0,0,0,1,0
2012,6.4,27000.0,20000000.0,3499442.0,112.0,0,0,1,0,0,1,0,0,0
2012,7.0,24000.0,20000000.0,13090471.0,101.0,0,0,1,0,0,1,0,0,0
2012,5.0,20000.0,10000000.0,1402307.0,114.0,0,0,1,1,0,0,0,0,0
2012,6.6,37000.0,15000000.0,11039031.0,106.0,0,0,1,0,0,0,0,1,0
2012,7.3,82000.0,1800000.0,21107746.0,93.0,0,1,0,0,1,0,0,0,0
2012,5.9,34000.0,58000000.0,50365498.0,125.0,0,1,0,1,0,0,0,0,0
2012,7.4,31000.0,20000000.0,16190771.0,105.0,0,0,1,0,0,0,0,1,0
2012,4.9,36000.0,20000000.0,16863583.0,93.0,0,1,0,1,0,0,0,0,0
2012,4.1,19000.0,17000000.0,11350665.0,82.0,0,1,0,0,0,0,0,0,1
2012,5.9,28000.0,20000000.0,2801166.0,112.0,0,0,1,0,0,0,0,1,0
2012,6.1,96000.0,20000000.0,32948113.0,95.0,0,1,0,1,0,0,0,0,0
2012,5.3,41000.0,40000000.0,38084162.0,,0,1,0,1,0,0,0,0,0
2012,5.3,46000.0,3000000.0,12128575.0,87.0,0,0,1,0,0,1,0,0,0
2012,4.8,11000.0,26350000.0,1577272.0,94.0,0,0,1,0,0,1,0,0,0
2012,6.0,25000.0,25000000.0,119772232.0,105.0,1,0,0,0,0,1,0,0,0
2012,6.4,83000.0,26000000.0,29699345.0,110.0,0,0,1,0,0,0,1,0,0
2012,6.7,37000.0,2000000.0,1150681.0,97.0,0,1,0,0,0,1,0,0,0
2012,5.5,44000.0,35000000.0,17415418.0,96.0,0,0,1,1,0,0,0,0,0
2012,7.2,47000.0,16600000.0,22842887.0,118.0,0,1,0,0,1,0,0,0,0
2012,4.6,63000.0,5000000.0,142802657.0,88.0,0,0,1,0,0,0,0,0,1
2012,6.8,19000.0,11000000.0,59520298.0,98.0,0,1,0,0,0,1,0,0,0
2012,5.7,29000.0,35000000.0,30962335.0,105.0,0,1,0,0,0,1,0,0,0
2012,6.4,70000.0,60000000.0,22187813.0,109.0,0,1,0,0,0,0,0,1,0
2012,6.4,13000.0,20000000.0,6202879.0,128.0,0,1,0,0,0,0,0,1,0
2012,6.6,46000.0,25000000.0,56012642.0,105.0,1,0,0,0,0,1,0,0,0
2012,6.5,111000.0,35000000.0,31083599.0,91.0,0,1,0,1,0,0,0,0,0
2012,6.0,4400.0,20000000.0,636399.0,112.0,0,0,1,0,0,0,0,1,0
2012,7.5,74000.0,10000000.0,3428048.0,115.0,0,0,1,0,0,0,0,1,0
2012,5.0,65000.0,1000000.0,38390020.0,86.0,0,0,1,0,0,0,0,0,1
2012,6.6,30000.0,20000000.0,3640975.0,92.0,0,0,1,0,0,1,0,0,0
2012,6.3,42000.0,30000000.0,114281051.0,100.0,0,1,0,0,0,1,0,0,0
2012,7.1,42000.0,16000000.0,12558931.0,114.0,0,1,0,0,0,1,0,0,0
2012,7.2,20000.0,20000000.0,712216.0,104.0,0,0,1,1,0,0,0,0,0
2012,6.1,19000.0,20000000.0,7708312.0,112.0,0,0,1,1,0,0,0,0,0
2012,5.2,9700.0,16000000.0,92748.0,92.0,0,1,0,0,0,1,0,0,0
2012,5.4,18000.0,20000000.0,9374932.0,102.0,0,0,1,0,0,0,1,0,0
2012,7.0,7400.0,20000000.0,9166865.0,90.0,0,1,0,0,0,1,0,0,0
2012,5.9,41000.0,40000000.0,22044277.0,91.0,0,1,0,0,0,1,0,0,0
2012,6.9,14000.0,20000000.0,2176576.0,130.0,0,0,1,0,0,0,0,1,0
2012,7.1,16000.0,20000000.0,5341221.0,109.0,0,1,0,0,0,1,0,0,0
2012,6.3,11000.0,20000000.0,1674776.0,90.0,0,1,0,0,0,0,0,1,0
2012,6.0,16000.0,850000.0,1386088.0,85.0,0,0,1,0,0,1,0,0,0
2012,7.4,27000.0,6000000.0,2711379.0,99.0,0,0,1,0,0,0,0,1,0
2012,4.2,35000.0,1000000.0,101758490.0,83.0,0,0,1,0,0,0,0,0,1
2012,5.4,14000.0,14000000.0,11417362.0,86.0,0,1,0,0,1,0,0,0,0
2012,6.2,8200.0,20000000.0,6366835.0,100.0,0,0,1,0,0,0,0,1,0
2012,7.0,18000.0,20000000.0,123821.0,109.0,1,0,0,0,0,1,0,0,0
2012,7.1,63000.0,2500000.0,4806423.0,89.0,0,1,0,0,0,1,0,0,0
